,MSZoning,Street,MSSubClass,LotArea,LandSlope,BldgType,HouseStyle,RoofStyle,RoofMatl,ExteriorComb,ExteriorCondComb,MasVnrType,MasVnrArea,Foundation,BsmtCondComb,TotalBsmtSF,LowQualFinSF,GrLivArea,BedroomAbvGr,TotRmsAbvGrd,KitchenAbvGr,KitchenQual,TotalBaths,1stFlrSF,2ndFlrSF,FireplaceComb,HeatingCOmb,CentralAir,TotalPorchArea,WoodDeckSF,GarageArea,PoolArea,Utilities,Electrical,MiscVal,SaleType,SaleCondition,OverallCondComb
801,6,2,30,4800,3,65,50,3,80,4,9,0,0.0,3,9,1196,0,1196,2,5,1,3,1.0,1196,0,0,15,1,0,0,440,0,4,4,0,10,6,28
802,10,2,60,8199,3,65,80,3,80,10,12,0,0.0,4,12,728,0,1456,3,7,1,4,2.5,728,728,4,15,1,18,36,410,0,4,6,0,10,6,35
803,10,2,60,13891,3,65,80,5,80,36,15,5,424.0,4,15,1734,0,2822,4,12,1,5,3.5,1734,1088,4,15,1,362,52,1020,0,4,6,0,7,2,45
804,10,2,20,9000,3,65,50,3,80,8,9,0,0.0,3,9,936,0,1128,2,5,1,3,1.0,1128,0,0,9,1,0,0,286,0,4,6,0,10,4,25
805,10,2,20,12274,3,65,50,3,80,36,12,5,256.0,4,12,1417,0,1428,3,6,1,5,2.0,1428,0,0,15,1,60,0,554,0,4,6,0,7,2,35
806,10,2,80,9750,3,65,55,3,80,36,9,0,0.0,4,9,980,0,980,3,6,1,3,2.0,980,0,0,12,1,0,68,384,0,4,6,0,10,6,25
807,10,2,70,21384,3,65,80,3,80,8,9,0,0.0,3,9,1324,0,1576,3,6,1,4,1.5,1072,504,3,15,1,312,0,528,0,4,6,0,10,6,30
808,10,2,80,13400,3,65,55,3,80,36,9,3,1047.0,3,9,1024,0,1086,3,6,1,3,1.0,1086,0,4,9,1,0,0,484,0,4,6,0,10,6,25
809,6,2,75,8100,3,65,90,5,80,6,9,0,0.0,4,9,849,0,2138,2,11,3,3,2.0,1075,1063,0,9,0,156,40,360,0,4,4,0,10,6,25
810,10,2,20,10140,3,65,50,5,80,12,9,3,99.0,3,9,1040,0,1309,3,5,1,4,1.5,1309,0,2,6,1,0,265,484,648,4,6,0,10,6,36
811,6,2,120,4438,3,85,50,3,80,36,12,3,169.0,4,12,848,0,848,1,4,1,4,1.0,848,0,4,15,1,0,140,420,0,4,6,0,2,6,30
812,20,1,20,8712,2,65,50,5,80,8,6,0,0.0,3,9,540,0,1044,2,4,1,2,1.0,1044,0,0,9,0,0,0,504,0,4,4,54,10,3,25
813,10,2,20,9750,3,65,50,3,80,4,9,3,243.0,3,9,1442,0,1442,4,7,1,3,1.5,1442,0,0,12,1,275,0,301,0,4,6,500,6,6,36
814,10,2,50,8248,3,65,75,3,80,34,9,0,0.0,2,9,686,0,1250,3,7,1,2,1.5,686,564,0,8,1,96,207,280,0,4,6,0,10,6,35
815,10,2,20,12137,3,65,50,3,80,36,9,3,442.0,4,12,1649,0,1661,3,6,1,4,2.0,1661,0,0,15,1,34,0,598,0,4,6,0,10,6,35
816,10,2,20,11425,3,65,50,3,80,16,9,0,0.0,3,9,1008,0,1008,2,4,1,3,1.0,1008,0,4,12,1,120,0,275,0,4,6,0,10,6,30
817,10,2,20,13265,3,65,50,5,80,20,12,3,148.0,4,12,1568,0,1689,3,7,1,4,2.0,1689,0,8,15,1,59,150,857,0,4,6,0,10,6,40
818,10,2,80,8816,3,65,55,3,80,12,9,3,80.0,3,9,1010,0,1052,3,6,1,3,1.0,1052,0,0,12,1,0,0,440,0,4,6,0,10,6,42
819,10,2,120,6371,3,85,50,3,80,36,12,5,128.0,4,12,1358,0,1358,2,6,1,4,2.0,1358,0,4,15,1,35,192,484,0,4,6,0,7,2,35
820,10,2,60,7226,3,65,80,3,80,36,12,0,0.0,4,12,798,0,1640,3,6,1,4,2.5,798,842,0,15,1,45,0,595,0,4,6,0,10,6,35
821,6,2,20,6000,2,70,50,3,80,4,6,0,0.0,3,6,936,0,936,2,4,1,3,1.0,936,0,0,9,0,144,0,576,0,4,6,0,10,6,16
822,10,2,60,12394,3,65,80,3,80,36,12,0,0.0,4,12,847,0,1733,3,7,1,4,2.5,847,886,4,15,1,48,100,433,0,4,6,0,10,4,35
823,10,2,50,9900,3,65,75,3,80,36,9,0,0.0,2,9,778,0,1489,3,7,1,3,2.0,944,545,4,9,1,0,335,240,0,4,6,0,10,6,42
824,1,2,20,11216,3,65,50,3,80,36,12,0,0.0,4,16,1489,0,1489,3,7,1,4,2.0,1489,0,4,15,1,140,0,776,0,4,6,0,7,2,40
825,10,2,20,14803,3,65,50,5,80,20,15,3,816.0,4,15,2078,0,2084,2,7,1,5,2.0,2084,0,4,15,1,45,188,1220,0,4,6,0,7,2,50
826,6,2,45,6130,3,65,70,3,80,4,9,0,0.0,2,9,784,0,784,2,5,1,4,1.0,784,0,0,12,1,116,0,0,0,4,6,0,10,6,30
827,10,2,20,8529,3,65,50,3,80,36,12,0,0.0,4,12,1454,0,1434,3,6,1,4,2.0,1434,0,3,15,1,39,290,527,0,4,6,0,10,6,35
828,10,2,60,28698,1,65,80,4,55,22,9,0,0.0,4,12,1013,0,2126,3,7,1,3,2.5,1160,966,0,9,1,225,486,538,0,4,6,0,10,1,25
829,1,2,160,2544,3,80,80,3,80,4,12,0,0.0,4,12,600,80,1223,2,4,1,4,2.5,520,623,0,15,1,166,0,480,0,4,6,0,10,6,35
830,10,2,20,11900,3,65,50,3,80,12,9,3,387.0,3,9,1392,0,1392,3,6,1,3,1.5,1392,0,8,9,1,192,0,458,0,4,4,0,10,6,30
831,1,2,160,3180,3,85,80,3,80,4,9,0,0.0,4,12,600,80,1200,2,4,1,4,2.5,520,600,0,15,1,166,0,480,0,4,6,0,10,6,35
832,10,2,60,9548,3,65,80,3,80,36,12,3,223.0,4,12,941,0,1829,3,7,1,4,2.5,941,888,3,15,1,39,192,613,0,4,6,0,10,6,42
833,10,2,20,10004,3,65,50,3,80,17,9,3,180.0,3,9,1516,0,1516,3,6,1,3,1.5,1516,0,0,9,1,152,0,472,0,4,6,0,10,6,36
834,10,2,20,7875,3,65,50,3,80,36,9,3,136.0,3,9,1144,0,1144,3,6,1,3,1.0,1144,0,0,12,1,0,0,456,0,4,6,0,10,6,30
835,10,2,20,9600,3,65,50,3,80,24,9,0,0.0,3,12,1067,0,1067,2,4,1,4,2.0,1067,0,0,9,1,0,290,436,0,4,6,0,10,6,28
836,6,2,30,8100,3,65,50,3,80,36,9,0,0.0,2,9,1559,0,1559,2,5,1,3,1.0,1559,0,0,12,1,346,0,812,0,4,6,0,6,6,30
837,6,2,160,1680,3,80,80,3,80,12,9,3,158.0,3,9,483,0,987,2,5,1,3,1.5,483,504,0,9,1,0,0,264,0,4,6,0,10,6,30
838,10,2,20,9525,3,65,50,3,80,36,9,0,0.0,4,12,1099,0,1099,3,6,1,4,1.5,1099,0,0,15,1,0,278,352,0,4,6,0,10,6,30
839,10,2,50,11767,3,65,75,3,80,4,9,0,0.0,3,9,768,0,1200,3,6,1,3,1.0,768,432,0,15,1,0,0,240,0,4,6,0,10,6,30
840,4,2,70,12155,3,65,80,3,80,8,9,0,0.0,2,9,672,0,1482,4,7,1,2,2.0,810,672,0,9,0,254,0,400,0,4,6,0,10,6,48
841,6,2,70,10440,3,65,80,3,80,4,9,0,0.0,4,9,650,0,1539,3,8,1,4,2.0,958,581,1,12,1,146,70,686,0,4,6,0,10,6,40
842,10,2,80,9020,3,65,55,3,80,12,9,3,183.0,3,9,1127,0,1165,3,6,1,3,1.5,1165,0,0,9,1,129,0,490,0,4,6,0,10,6,42
843,10,2,90,8000,3,75,50,3,80,16,9,0,0.0,3,9,1800,0,1800,6,10,2,3,2.0,1800,0,0,15,0,0,0,0,0,4,6,0,10,6,20
844,6,2,50,12665,3,65,75,3,80,8,9,0,0.0,2,9,876,0,1416,4,7,1,3,1.5,876,540,4,12,1,194,418,720,0,4,6,0,10,6,40
845,10,2,85,16647,3,65,65,3,80,12,9,0,0.0,3,12,1390,0,1701,3,6,1,3,2.0,1701,0,6,9,1,0,0,611,0,4,6,0,10,6,25
846,10,2,60,9317,3,65,80,3,80,12,12,3,137.0,4,12,740,0,1775,3,7,1,4,2.5,1006,769,3,15,1,264,234,425,0,4,6,0,10,6,35
847,10,2,20,15523,3,65,50,3,80,17,9,0,0.0,3,9,864,0,864,3,5,1,3,1.0,864,0,2,15,1,0,0,338,0,4,6,0,10,6,30
848,10,2,50,45600,3,65,75,3,80,8,9,0,0.0,2,9,907,0,2358,5,10,1,3,3.0,1307,1051,4,9,1,215,486,360,0,4,6,0,10,6,48
849,10,2,80,9600,3,65,55,5,80,22,16,3,360.0,3,9,528,0,1855,3,7,1,3,2.5,1094,761,3,15,1,100,113,512,0,4,6,0,10,6,42
850,6,2,120,4435,3,85,50,3,80,36,12,3,170.0,4,12,848,0,848,1,3,1,4,1.0,848,0,0,15,1,0,140,420,0,4,6,0,10,6,30
851,10,2,120,3196,3,85,50,3,80,36,12,3,40.0,4,12,1273,0,1456,2,7,1,4,2.0,1456,0,3,15,1,20,143,400,0,4,6,0,10,6,40
852,10,2,75,7128,3,65,90,3,80,4,12,0,0.0,3,9,918,0,1646,4,7,1,3,2.0,918,728,8,12,1,126,0,240,0,4,6,0,10,6,35
853,10,2,80,12095,3,65,55,3,80,8,12,3,115.0,3,9,1127,0,1445,3,7,1,3,1.5,1445,0,2,9,1,0,180,645,0,4,6,0,10,6,36
854,10,2,20,17920,3,65,50,5,80,15,9,0,0.0,3,9,1763,0,1779,3,6,1,3,1.5,1779,0,4,9,1,730,0,454,0,4,6,0,10,1,20
855,10,2,20,6897,3,65,50,3,80,12,12,0,0.0,3,9,1040,0,1040,3,6,1,3,1.5,1040,0,0,15,1,104,0,260,0,4,6,0,10,6,40
856,10,2,80,10970,2,65,55,3,80,17,9,0,0.0,3,16,940,0,1026,3,5,1,3,1.0,1026,0,0,9,1,34,0,576,0,4,6,0,10,6,36
857,10,2,60,8125,3,65,80,3,80,12,9,0,0.0,4,12,702,0,1481,3,6,1,3,2.5,702,779,3,12,1,36,0,343,0,4,6,0,10,6,30
858,10,2,20,10400,3,65,50,3,80,12,9,3,189.0,3,12,1090,0,1370,3,6,1,3,2.0,1370,0,3,9,1,0,0,479,0,4,6,0,10,4,35
859,10,2,60,11029,3,65,80,3,80,12,9,3,220.0,3,9,1054,0,2654,4,9,1,4,2.5,1512,1142,4,9,1,287,0,619,0,4,6,0,10,6,42
860,10,2,50,7642,3,65,75,3,80,8,12,0,0.0,2,9,912,0,1426,3,7,1,4,1.5,912,514,4,12,1,240,0,216,0,4,6,0,10,6,56
861,10,2,190,11625,3,70,50,5,80,17,9,0,0.0,4,9,1039,0,1039,3,6,1,3,1.5,1039,0,0,15,1,0,0,504,0,4,6,0,10,6,20
862,10,2,20,9672,3,65,50,5,80,17,9,0,0.0,4,12,1040,0,1097,3,6,1,3,2.0,1097,0,0,9,1,0,0,480,0,4,6,0,10,6,30
863,10,2,20,7931,3,65,50,5,80,19,9,0,0.0,3,9,1148,0,1148,3,6,1,3,1.0,1148,0,0,9,1,0,0,672,0,4,6,0,10,6,25
864,1,2,20,8640,3,65,50,3,80,36,12,0,0.0,4,15,1372,0,1372,3,6,1,4,2.0,1372,0,0,15,1,140,0,529,0,4,6,0,7,2,35
865,10,2,20,8750,3,65,50,3,80,4,9,3,76.0,3,9,1002,0,1002,3,5,1,3,1.0,1002,0,0,9,1,0,0,902,0,4,6,0,10,6,30
866,10,2,20,10656,3,65,50,3,80,36,12,5,274.0,4,12,1638,0,1646,3,6,1,4,2.0,1646,0,4,15,1,80,192,870,0,4,6,0,7,2,40
867,10,2,20,6970,3,65,50,3,80,36,9,0,0.0,3,9,1040,0,1120,3,5,1,2,1.5,1120,0,0,9,1,0,168,544,0,4,6,400,10,6,20
868,10,2,60,14762,3,65,80,3,80,22,9,0,0.0,5,9,0,53,2320,2,7,1,3,2.0,1547,720,3,12,1,144,120,672,0,4,6,0,10,6,30
869,10,2,60,9938,3,65,80,3,80,4,12,3,246.0,4,12,1050,0,1949,3,8,1,4,2.5,1062,887,3,15,1,90,156,574,0,4,6,0,10,6,35
870,10,2,20,6600,3,65,50,5,80,4,9,0,0.0,3,9,894,0,894,2,5,1,3,1.0,894,0,0,12,0,0,0,308,0,4,6,0,10,6,25
871,10,2,60,8750,3,65,80,3,80,36,9,3,116.0,4,12,804,0,1682,3,7,1,4,2.5,804,878,0,15,1,77,0,523,0,4,6,0,10,6,30
872,10,2,20,8892,3,65,50,3,80,10,12,0,0.0,6,9,105,0,910,3,5,1,4,1.0,910,0,0,12,1,150,196,414,0,4,6,0,10,6,35
873,10,2,40,12144,3,65,50,3,80,12,12,0,0.0,3,9,832,232,1268,3,6,1,3,1.0,1036,0,4,12,1,28,0,288,0,4,6,0,10,6,35
874,6,2,50,5720,3,65,75,3,80,8,9,0,0.0,3,9,676,0,1131,3,5,1,3,1.5,676,455,0,15,1,0,26,200,0,4,6,0,10,1,30
875,1,2,60,9000,3,65,80,3,80,20,12,0,0.0,4,12,1184,0,2610,4,11,1,5,2.5,1184,1426,4,15,1,364,208,550,0,4,6,0,7,2,40
876,10,2,20,25286,2,65,50,3,80,17,9,0,0.0,4,9,1064,0,1040,3,5,1,3,1.0,1040,0,0,12,1,0,0,648,0,4,6,0,10,6,20
877,10,2,60,8834,3,65,80,5,80,36,12,5,216.0,4,15,1462,0,2224,4,10,1,5,2.5,1462,762,4,15,1,0,184,738,0,4,6,0,10,6,45
878,10,2,85,11782,3,65,65,3,80,12,9,0,0.0,3,9,1109,0,1155,3,6,1,4,1.0,1155,0,0,9,1,0,192,576,0,4,6,400,10,6,35
879,10,2,20,7000,3,65,50,3,80,36,16,3,90.0,3,9,864,0,864,3,6,1,3,1.0,864,0,0,15,1,0,0,336,0,4,6,0,10,6,40
880,10,2,20,7024,3,65,50,3,80,36,9,0,0.0,4,20,1090,0,1090,2,5,1,3,1.5,1090,0,0,12,1,49,0,450,0,4,6,0,10,6,25
881,10,2,50,13758,3,65,75,3,80,12,16,3,117.0,3,12,1156,0,1717,3,7,1,4,2.5,1187,530,3,15,1,36,168,400,0,4,6,0,10,6,35
882,10,2,60,9636,3,65,80,3,80,36,9,0,0.0,4,12,808,0,1593,3,7,1,3,2.5,808,785,3,12,1,40,342,389,0,4,6,0,10,6,30
883,10,2,75,6204,3,65,100,3,80,8,12,0,0.0,4,6,795,481,2230,5,10,1,3,1.0,954,795,0,9,0,188,0,440,0,4,6,0,10,6,20
884,10,2,20,7150,3,65,50,3,80,12,9,3,60.0,3,9,892,0,892,3,5,1,3,1.0,892,0,0,9,1,0,0,288,0,4,6,0,10,6,25
885,1,2,120,5119,3,85,50,3,80,4,12,3,60.0,4,15,1698,0,1709,2,5,1,4,2.0,1709,0,3,15,1,65,97,506,0,4,6,0,9,1,45
886,10,2,90,8393,3,75,50,3,80,4,9,3,122.0,3,9,1626,0,1712,4,8,2,3,2.0,1712,0,0,15,1,54,272,588,0,4,6,0,10,4,25
887,10,2,50,16466,3,65,75,3,80,4,12,0,0.0,4,9,816,0,1393,3,8,1,3,1.5,872,521,0,9,1,265,121,300,0,4,6,0,10,6,35
888,10,2,20,15865,2,65,50,4,55,8,16,0,0.0,4,12,2217,0,2217,4,8,1,4,2.0,2217,0,3,15,1,431,81,621,0,4,6,0,10,6,48
889,10,2,20,12160,3,65,50,5,80,8,9,3,90.0,3,9,1505,0,1505,2,6,1,3,1.0,1505,0,3,15,1,162,0,505,0,4,6,0,10,6,24
890,10,2,50,8064,3,65,75,3,80,4,12,0,0.0,3,9,672,0,924,3,6,1,3,1.0,672,252,1,15,1,0,0,576,0,4,6,2000,10,6,35
891,10,2,60,11184,3,65,80,5,80,12,9,3,92.0,3,9,918,0,1683,3,7,1,3,2.5,918,765,3,12,1,0,243,440,0,4,6,0,10,6,30
892,10,2,20,8414,3,65,50,5,80,12,9,0,0.0,3,9,1059,0,1068,3,6,1,3,1.0,1068,0,0,9,1,0,192,264,0,4,6,0,10,6,48
893,10,2,20,13284,3,65,50,3,80,15,9,0,0.0,4,12,1383,0,1383,3,6,1,3,1.0,1383,0,4,9,1,116,511,354,0,4,6,0,10,6,25
894,10,2,90,7018,3,75,50,3,80,22,9,0,0.0,5,9,0,0,1535,4,8,2,3,2.0,1535,0,0,9,1,0,0,400,0,4,6,0,10,3,25
895,10,2,60,7056,3,65,80,5,80,12,9,3,415.0,3,9,780,0,1796,4,8,1,3,1.5,983,813,3,9,1,50,0,483,0,4,6,0,10,6,30
896,6,2,30,8765,3,65,50,3,80,8,9,0,0.0,2,9,951,0,951,2,6,1,3,1.0,951,0,0,15,0,28,0,327,0,4,6,0,10,1,24
897,10,2,90,7018,3,75,80,3,80,22,9,0,0.0,5,9,0,0,2240,6,12,2,3,2.0,1120,1120,0,9,1,0,154,528,0,4,6,0,10,3,25
898,10,2,20,12919,3,65,50,5,80,36,15,5,760.0,4,15,2330,0,2364,2,11,1,5,2.5,2364,0,8,15,1,67,0,820,0,4,6,0,7,2,45
899,10,2,20,6993,3,65,50,3,80,17,9,0,0.0,3,9,912,0,1236,3,6,1,3,1.0,1236,0,3,9,1,0,0,288,0,4,6,0,10,6,35
900,10,2,20,7340,3,65,50,3,80,12,9,0,0.0,3,9,858,0,858,2,4,1,3,1.0,858,0,0,9,1,0,0,684,0,4,6,0,10,6,24
901,10,2,20,8712,3,65,50,5,80,4,12,0,0.0,3,9,992,0,1306,2,5,1,3,1.0,1306,0,0,9,1,0,0,756,0,4,6,0,10,6,35
902,10,2,60,7875,3,65,80,3,80,36,12,0,0.0,4,12,783,0,1509,3,8,1,4,2.5,807,702,4,15,1,75,0,393,0,4,6,0,10,6,35
903,10,2,20,14859,3,65,50,5,80,36,12,3,27.0,4,12,1670,0,1670,3,7,1,4,2.0,1670,0,4,15,1,60,144,690,0,4,6,0,7,2,35
904,10,2,20,6173,3,65,50,3,80,10,9,3,75.0,3,9,876,0,902,3,6,1,3,1.0,902,0,0,9,1,0,0,288,0,4,6,0,10,6,30
905,10,2,20,9920,3,65,50,3,80,12,9,5,110.0,3,9,1056,0,1063,3,6,1,3,1.0,1063,0,0,9,1,164,0,280,0,4,6,0,10,6,25
906,10,2,20,13501,3,65,50,3,80,36,12,5,208.0,4,12,1623,0,1636,3,8,1,4,2.0,1636,0,4,15,1,60,0,865,0,4,6,0,10,6,40
907,10,2,50,11500,3,65,75,3,80,16,12,0,0.0,3,12,1017,0,2057,3,6,1,4,1.5,1020,1037,4,12,1,322,0,180,0,4,6,0,10,6,49
908,10,2,20,8885,2,65,50,3,80,12,9,0,0.0,3,12,864,0,902,2,5,1,3,1.0,902,0,0,9,1,0,164,484,0,4,6,0,10,6,25
909,10,2,60,12589,3,65,80,3,80,36,12,0,0.0,4,12,742,0,1484,3,8,1,4,2.5,742,742,4,15,1,24,36,390,0,4,6,0,10,6,30
910,10,2,90,11600,3,75,80,3,80,4,9,3,361.0,3,9,1105,0,2274,5,12,2,3,2.0,1105,1169,0,9,1,0,0,480,0,4,4,0,10,6,25
911,10,2,20,9286,2,65,50,3,80,17,9,0,0.0,3,16,1268,0,1268,3,5,1,4,1.5,1268,0,0,9,1,0,173,252,0,4,6,0,10,6,35
912,6,2,30,6120,3,65,50,3,80,4,9,0,0.0,2,9,768,0,1015,3,6,1,3,1.0,1015,0,0,9,0,232,0,450,0,4,6,620,10,1,35
913,4,2,90,6270,3,75,80,3,80,4,9,0,0.0,3,9,1001,0,2002,4,8,2,3,2.0,1001,1001,0,9,0,0,0,871,0,4,4,0,10,6,30
914,1,2,160,3000,3,85,80,3,80,36,12,5,76.0,4,12,612,0,1224,2,4,1,4,2.5,612,612,0,15,1,234,0,528,0,4,6,0,7,2,30
915,6,2,160,2001,3,80,80,3,80,20,9,3,80.0,3,9,546,0,1092,3,6,1,3,1.5,546,546,0,6,1,0,0,286,0,4,6,0,10,6,20
916,20,2,20,9000,3,65,50,3,80,6,9,0,0.0,3,9,480,0,480,1,4,1,3,0.0,480,0,0,9,0,0,0,308,0,4,4,0,10,1,6
917,10,2,20,17140,3,65,50,3,80,36,9,0,0.0,3,9,1134,0,1229,3,6,1,3,1.0,1229,0,0,15,1,0,0,284,0,4,4,0,10,6,24
918,10,2,60,13125,3,65,80,3,80,12,12,0,0.0,4,15,1104,0,2127,4,8,1,4,2.5,912,1215,3,15,1,416,72,833,0,4,6,0,10,6,35
919,10,2,20,11029,3,65,50,5,80,4,15,0,0.0,3,12,1184,0,1414,3,6,1,3,1.0,1414,0,3,15,1,241,0,601,0,4,6,0,10,6,48
920,10,2,60,8462,3,65,80,3,80,12,16,3,105.0,4,16,928,0,1721,3,7,1,4,2.5,936,785,0,15,1,87,300,471,0,4,6,0,10,6,30
921,10,2,90,8777,3,75,75,3,80,4,9,0,0.0,3,9,1272,0,2200,4,9,2,3,3.0,1272,928,0,12,1,70,0,0,0,4,6,0,10,6,35
922,10,2,20,10237,3,65,50,3,80,36,12,0,0.0,4,12,1316,0,1316,3,6,1,4,2.0,1316,0,4,15,1,23,100,397,0,4,6,0,7,2,30
923,10,2,120,8012,3,85,50,3,80,22,12,0,0.0,4,12,1604,0,1617,2,5,1,4,2.0,1617,0,2,15,1,69,0,533,0,4,6,0,10,6,30
924,10,2,20,10240,3,65,50,3,80,22,12,3,157.0,3,12,1686,0,1686,3,7,1,3,2.0,1686,0,3,9,1,131,384,612,0,4,6,0,10,6,36
925,10,2,20,15611,3,65,50,3,80,36,9,0,0.0,4,12,1126,0,1126,3,6,1,5,2.0,1126,0,0,9,1,0,180,540,0,4,6,0,10,1,30
926,10,2,60,11999,3,65,80,5,80,36,12,3,340.0,4,12,1181,0,2374,4,10,1,5,2.5,1234,1140,4,15,1,100,104,656,0,4,6,0,10,6,40
927,10,2,60,9900,3,65,80,3,80,4,9,3,342.0,3,9,832,0,1978,4,9,1,3,2.5,1098,880,4,12,1,43,0,486,0,4,6,0,10,6,35
928,10,2,20,11838,3,65,50,5,80,36,12,0,0.0,4,12,1753,0,1788,3,7,1,5,2.0,1788,0,3,15,1,151,202,522,0,4,6,0,10,6,40
929,10,2,60,13006,3,65,80,3,80,12,9,3,285.0,4,12,964,0,2236,4,8,1,4,2.5,993,1243,3,12,1,0,0,642,0,4,6,0,10,6,35
930,10,2,20,8925,3,65,50,3,80,36,12,0,0.0,4,12,1466,0,1466,3,7,1,4,2.0,1466,0,0,15,1,18,100,610,0,4,6,0,10,6,40
931,10,2,20,9100,3,65,50,3,80,36,9,0,0.0,3,9,925,0,925,2,5,1,3,1.0,925,0,0,15,1,0,0,429,0,4,6,0,10,6,30
932,10,2,20,11670,3,65,50,5,80,34,15,5,302.0,4,20,1905,0,1905,3,8,1,5,2.0,1905,0,4,15,1,191,0,788,0,4,6,0,10,6,45
933,10,2,20,8487,3,65,50,3,80,36,12,3,210.0,4,12,1500,0,1500,3,6,1,4,2.0,1500,0,0,15,1,36,192,570,0,4,6,0,10,6,35
934,10,2,20,27650,2,65,50,4,55,8,9,0,0.0,3,12,585,0,2069,4,9,1,4,2.0,2069,0,4,15,1,0,0,505,0,4,6,0,10,6,49
935,10,2,30,5825,3,65,50,3,80,4,12,3,108.0,4,6,600,0,747,1,5,1,3,1.0,747,0,0,12,1,32,0,528,0,4,6,0,10,6,20
936,10,2,20,10083,3,65,50,3,80,36,12,0,0.0,4,12,1176,0,1200,2,5,1,4,2.0,1200,0,0,15,1,41,0,555,0,4,6,0,10,6,35
937,10,2,60,9675,3,65,80,3,80,36,12,0,0.0,4,12,1113,0,1971,3,8,1,4,2.5,1113,858,4,15,1,48,0,689,0,4,6,0,10,6,35
938,10,2,60,8760,3,65,80,3,80,36,12,0,0.0,4,16,1391,0,1962,3,7,1,4,2.5,1391,571,0,15,1,90,0,868,0,4,6,0,7,2,35
939,10,2,70,24090,3,65,80,3,80,4,12,0,0.0,3,9,1032,0,2403,4,10,1,3,2.0,1207,1196,6,15,1,318,56,349,0,4,6,0,6,6,49
940,10,2,90,12640,3,75,50,3,80,22,9,0,0.0,3,9,1728,0,1728,4,8,2,3,2.0,1728,0,0,9,1,0,40,574,0,4,6,0,10,6,30
941,10,2,60,8755,3,65,80,3,80,36,12,3,298.0,4,12,992,0,2060,3,8,1,4,2.5,1022,1038,3,15,1,168,0,390,0,4,6,0,10,6,35
942,10,2,90,7711,3,75,50,3,80,4,9,0,0.0,4,12,1440,0,1440,4,8,2,3,2.0,1440,0,0,9,1,0,321,0,0,4,6,0,1,1,12
943,10,2,90,25000,3,75,50,3,80,17,9,0,0.0,3,9,1632,0,1632,4,8,2,3,2.0,1632,0,0,9,1,0,0,576,0,4,6,0,10,6,20
944,10,2,20,14375,3,65,55,3,80,12,9,3,541.0,3,9,819,0,1344,3,7,1,4,1.0,1344,0,4,12,1,351,0,525,0,2,4,0,6,1,36
945,6,2,50,8820,3,65,75,5,80,36,9,0,0.0,2,9,1088,120,1869,2,7,1,3,1.0,1188,561,0,9,1,244,48,456,0,4,6,0,10,6,30
946,10,2,80,8163,3,65,55,3,80,12,12,3,128.0,3,9,1144,0,1144,3,6,1,3,1.0,1144,0,3,9,1,0,86,796,0,4,6,0,10,6,30
947,10,2,20,14536,3,65,50,5,80,36,12,3,236.0,4,12,1616,0,1629,3,9,1,4,2.0,1629,0,4,15,1,252,0,808,0,4,6,0,10,6,40
948,10,2,60,14006,3,65,80,3,80,36,12,3,144.0,4,12,936,0,1776,3,7,1,4,2.5,936,840,3,15,1,96,144,474,0,4,6,0,10,6,35
949,10,2,20,9360,3,65,50,5,80,22,9,0,0.0,3,9,1161,0,1381,3,5,1,4,1.5,1381,0,3,9,1,0,0,676,0,4,6,0,10,6,42
950,10,2,20,7200,3,65,50,3,80,36,9,0,0.0,3,9,864,0,864,3,5,1,4,1.0,864,0,0,12,1,0,194,720,0,4,6,0,10,6,40
951,4,2,20,7800,3,65,50,3,80,36,9,0,0.0,3,9,828,0,965,3,6,1,3,1.0,965,0,0,12,1,0,421,300,0,4,6,0,10,1,25
952,10,2,85,7200,3,65,65,3,80,11,12,0,0.0,3,12,768,0,768,2,5,1,3,1.0,768,0,0,12,1,0,192,396,0,4,6,0,10,6,40
953,10,2,60,11075,2,65,80,3,80,12,9,3,232.0,3,9,784,0,1968,4,7,1,3,2.5,1168,800,1,15,1,189,305,530,0,4,6,400,10,6,20
954,10,2,90,9400,3,75,65,4,55,16,9,3,250.0,3,16,945,0,980,4,4,0,3,2.0,980,0,0,9,1,0,0,0,0,4,6,0,10,5,30
955,4,2,90,7136,3,75,80,3,80,4,9,3,423.0,3,12,979,0,1958,4,8,2,3,2.0,979,979,0,9,0,0,0,492,0,4,3,0,10,6,36
956,6,2,160,1300,3,85,80,3,80,4,9,0,0.0,3,12,561,0,1229,2,5,1,3,1.5,561,668,3,9,1,0,150,462,0,4,6,0,10,6,36
957,10,2,20,7420,3,65,50,5,80,4,9,0,0.0,3,9,1057,0,1057,3,6,1,3,1.0,1057,0,0,9,1,0,0,576,0,4,6,0,10,6,25
958,10,2,20,8450,3,65,50,3,80,36,12,0,0.0,4,12,1337,0,1337,3,6,1,4,2.0,1337,0,0,15,1,39,0,531,0,4,6,0,10,6,35
959,1,2,160,2572,3,80,80,5,80,4,12,0,0.0,4,12,696,0,1416,3,6,1,4,2.5,696,720,0,15,1,44,0,484,0,4,6,0,10,6,35
960,10,2,20,7207,3,65,50,3,80,15,12,0,0.0,3,9,858,0,858,2,4,1,3,1.0,858,0,0,12,1,0,117,0,0,4,6,0,10,6,35
961,10,2,60,12227,3,65,80,3,80,12,12,3,424.0,3,16,1330,0,2872,4,11,1,3,2.5,1542,1330,3,9,1,282,550,619,0,4,6,0,10,6,42
